District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Raigad,Red,Rice,114.8,78.6,55.8,3.2,16.1,6.7,7.9,31.1,Humid,Urea
Osmanabad,Black,Sorghum,70.7,44.6,51.8,5.7,11.3,8.2,9.0,33.1,Post-Monsoon,Ammonium Sulphate
Pune,Black,Cotton,202.1,114.6,166.1,8.0,36.4,7.7,13.5,29.2,Post-Monsoon,Urea
Wardha,Clay,Cotton,125.3,56.5,51.9,2.8,26.9,7.5,5.0,26.0,Moderate Rainfall,NPK 19:19:19
Palghar,Laterite,Rice,108.2,74.3,60.8,3.7,17.1,5.3,4.7,32.7,Monsoon,Urea
Washim,Red,Cotton,263.7,108.7,228.3,9.6,27.1,5.5,7.7,29.0,Post-Monsoon,Complex Fertilizer
Dhule,Red,Cotton,153.7,72.9,74.4,4.8,17.3,6.7,6.8,33.7,Moderate Rainfall,Urea
Nandurbar,Alluvial,Wheat,116.8,36.0,51.1,3.1,14.7,6.6,12.4,28.6,Winter,Urea
Solapur,Black,Cotton,95.6,52.0,51.9,5.7,22.3,7.4,13.3,27.6,Semi-Arid,DAP
Washim,Clay,Wheat,101.8,55.3,47.5,3.7,20.5,7.1,6.7,25.0,Winter,Complex Fertilizer
Beed,Black,Sorghum,69.6,36.2,60.4,4.7,16.1,7.8,17.2,36.7,Dry,Vermicompost
Nanded,Black,Sorghum,101.6,38.5,40.4,5.9,10.1,7.1,17.7,38.0,Dry,Vermicompost
Aurangabad,Sandy,Bajra,109.1,43.7,48.7,2.3,12.0,6.2,20.8,31.6,Dry,Superphosphate
Gadchiroli,Black,Chickpea,34.1,69.7,47.1,3.6,24.8,7.0,10.5,33.4,Winter,DAP
Jalgaon,Black,Chickpea,108.2,42.1,54.7,5.7,16.8,8.3,8.9,29.2,Post-Monsoon,Complex Fertilizer
Latur,Red,Cotton,39.6,96.3,48.5,4.0,22.9,6.4,12.3,32.7,Post-Monsoon,NPK 12:32:16
Washim,Black,Cotton,114.2,42.8,43.1,2.5,25.8,7.3,3.4,28.9,Moderate Rainfall,NPK 19:19:19
Nashik,Red,Cotton,138.3,57.1,65.6,3.0,25.7,5.8,5.8,31.4,Monsoon,NPK 12:32:16
Washim,Black,Cotton,126.8,61.6,53.8,4.0,18.2,7.7,8.3,26.0,Post-Monsoon,DAP
Gondia,Red,Cotton,107.2,64.4,65.1,3.0,15.1,6.9,6.7,25.0,Moderate Rainfall,Urea
Aurangabad,Sandy,Bajra,110.0,47.7,61.5,2.5,11.9,6.2,18.5,32.3,Dry,Superphosphate
Thane,Laterite,Rice,111.1,80.4,70.2,2.5,10.8,5.4,6.3,29.5,Monsoon,Urea
Chandrapur,Clay,Rice,102.2,58.6,51.2,4.6,11.3,6.9,6.0,27.5,Monsoon,Urea
Sindhudurg,Sandy,Coconut,638.5,422.6,1789.8,9.9,28.4,6.3,8.2,27.5,Heavy Rainfall,Superphosphate
Mumbai City,Red,Rice,119.2,60.3,59.4,5.7,9.2,7.4,1.7,32.0,Humid,DAP
Washim,Black,Cotton,85.6,43.7,50.5,2.5,23.3,7.9,4.0,28.6,Moderate Rainfall,NPK 19:19:19
Jalgaon,Red,Cotton,158.2,55.8,37.6,5.1,22.4,5.7,7.4,32.3,Moderate Rainfall,Complex Fertilizer
Gondia,Clay,Wheat,87.0,58.3,47.8,3.0,15.2,7.4,10.1,29.8,Moderate Rainfall,DAP
Osmanabad,Black,Chickpea,78.9,44.0,47.6,2.4,18.6,8.5,12.0,37.6,Semi-Arid,Organic Compost
Bhandara,Clay,Soybean,121.9,50.2,63.1,4.9,16.0,6.9,5.5,35.5,Monsoon,NPK 12:32:16
Yavatmal,Clay,Cotton,159.0,38.7,45.9,5.0,18.5,7.4,7.0,27.3,Post-Monsoon,DAP
Nanded,Black,Sorghum,77.4,48.6,54.1,5.3,11.9,7.1,17.4,35.4,Dry,Vermicompost
Osmanabad,Black,Cotton,65.8,40.9,43.0,2.7,19.4,8.4,11.3,38.0,Semi-Arid,Organic Compost
Nanded,Red,Cotton,119.7,75.0,46.0,5.9,28.6,6.9,11.7,34.7,Post-Monsoon,Complex Fertilizer
Jalna,Red,Cotton,100.5,74.4,60.8,3.7,17.1,6.3,8.3,30.6,Semi-Arid,Urea
Jalna,Sandy,Bajra,77.8,42.4,49.7,3.2,12.9,5.6,10.4,27.3,Dry,Urea
Gadchiroli,Clay,Chickpea,142.9,62.8,54.0,3.9,19.1,6.4,11.9,29.1,Winter,Urea
Nagpur,Black,Soybean,133.7,40.0,42.4,4.7,30.2,7.0,9.6,30.2,Monsoon,NPK 19:19:19
Nashik,Red,Cotton,206.3,100.6,207.9,3.6,30.1,6.6,8.2,28.7,Moderate Rainfall,Superphosphate
Parbhani,Black,Soybean,37.6,66.9,52.7,5.2,33.0,8.0,12.7,32.3,Post-Monsoon,DAP
Yavatmal,Black,Soybean,143.8,69.8,57.6,4.7,17.9,8.3,8.7,35.6,Moderate Rainfall,DAP
Yavatmal,Clay,Rice,125.8,43.1,37.3,3.4,21.1,6.6,7.8,33.4,Monsoon,NPK 19:19:19
Chandrapur,Clay,Cotton,91.3,52.4,54.6,4.3,10.9,6.4,7.6,25.0,Monsoon,Urea
Satara,Black,Onion,192.3,114.1,246.1,6.6,26.7,6.9,9.3,30.5,Winter,Urea
Wardha,Black,Chickpea,77.0,49.5,59.3,3.6,19.1,7.1,9.8,30.9,Winter,NPK 12:32:16
Hingoli,Black,Sorghum,71.9,43.0,60.7,3.7,20.8,7.5,13.3,33.7,Semi-Arid,Vermicompost
Amravati,Black,Cotton,26.3,68.7,60.1,4.0,18.1,8.5,7.9,25.0,Post-Monsoon,NPK 12:32:16
Bhandara,Red,Soybean,123.1,71.3,55.0,3.4,16.6,6.3,11.7,30.1,Post-Monsoon,DAP
Nanded,Red,Soybean,131.5,81.8,52.2,5.1,28.0,6.9,15.4,30.5,Post-Monsoon,Complex Fertilizer
Yavatmal,Clay,Chickpea,46.8,64.4,50.3,5.9,30.2,8.1,4.1,29.3,Winter,NPK 12:32:16
Sindhudurg,Red,Rice,132.1,66.9,73.9,2.6,9.8,5.8,5.9,32.1,Humid,DAP
Osmanabad,Black,Sunflower,90.2,35.3,52.4,3.8,12.0,7.5,13.3,35.1,Summer,Superphosphate
Ratnagiri,Sandy,Coconut,575.0,400.1,1854.4,9.2,32.1,6.9,7.5,27.7,Heavy Rainfall,Ammonium Sulphate
Jalgaon,Black,Chickpea,116.6,59.2,49.3,4.2,22.9,8.0,4.7,28.4,Winter,Complex Fertilizer
Yavatmal,Black,Cotton,146.3,45.8,53.8,3.0,23.8,7.7,6.9,34.1,Monsoon,Complex Fertilizer
Mumbai City,Laterite,Rice,157.9,77.3,69.9,4.2,16.8,6.0,3.7,27.5,Heavy Rainfall,NPK 12:32:16
Mumbai Suburban,Red,Rice,95.6,81.6,63.1,3.7,11.8,6.7,4.4,28.6,Heavy Rainfall,NPK 12:32:16
Pune,Black,Onion,202.1,93.6,203.5,7.1,35.6,7.7,12.8,30.6,Post-Monsoon,Urea
Jalna,Sandy,Bajra,94.2,38.2,44.2,3.8,17.5,6.1,14.2,34.2,Semi-Arid,Organic Compost
Nagpur,Red,Cotton,124.2,80.3,49.8,2.7,16.4,6.0,7.1,30.9,Moderate Rainfall,DAP
Gondia,Red,Cotton,147.3,54.0,73.1,5.0,13.1,6.5,3.3,28.1,Post-Monsoon,Urea
Osmanabad,Black,Sorghum,65.3,37.5,62.2,5.6,14.6,8.1,12.4,33.7,Post-Monsoon,Ammonium Sulphate
Bhandara,Clay,Chickpea,92.2,51.3,57.8,4.3,19.9,6.3,9.8,29.4,Post-Monsoon,NPK 12:32:16
Jalgaon,Red,Cotton,172.2,76.9,40.1,4.4,22.0,5.9,7.3,31.1,Moderate Rainfall,Complex Fertilizer
Palghar,Red,Mango,121.4,80.5,67.9,5.6,15.0,6.5,7.3,29.4,Monsoon,NPK 12:32:16
Amravati,Clay,Soybean,36.9,88.2,49.2,3.4,20.0,7.3,10.1,27.1,Post-Monsoon,DAP
Hingoli,Black,Sorghum,75.9,45.2,43.4,4.1,20.6,7.2,11.5,30.2,Semi-Arid,Vermicompost
Dhule,Red,Cotton,124.1,56.0,49.6,3.2,16.8,7.1,5.5,28.9,Post-Monsoon,Complex Fertilizer
Satara,Black,Grapes,219.2,111.3,205.6,9.7,38.9,7.0,7.1,26.1,Moderate Rainfall,NPK 19:19:19
Solapur,Black,Grapes,84.3,51.1,47.0,4.7,11.6,7.8,4.1,26.5,Winter,DAP
Gondia,Clay,Wheat,103.4,64.7,51.8,3.9,20.5,6.8,5.3,31.2,Post-Monsoon,DAP
Parbhani,Black,Soybean,34.7,73.9,62.6,5.5,33.0,8.5,10.0,35.1,Post-Monsoon,DAP
Sindhudurg,Sandy,Coconut,883.4,467.1,1727.6,9.8,21.2,6.7,6.3,28.6,Monsoon,NPK 12:32:16
Palghar,Red,Rice,127.0,59.0,50.3,4.4,15.1,7.0,3.6,25.0,Heavy Rainfall,DAP
Gondia,Black,Wheat,108.8,49.4,74.3,3.7,21.7,7.6,3.5,27.9,Moderate Rainfall,NPK 12:32:16
Jalgaon,Black,Sorghum,97.8,66.5,55.4,4.4,19.5,7.1,7.4,25.0,Monsoon,Complex Fertilizer
Pune,Black,Wheat,224.8,107.5,193.0,6.0,33.5,6.7,12.6,30.3,Winter,NPK 19:19:19
Mumbai Suburban,Sandy,Coconut,163.2,76.7,112.9,3.2,18.3,7.5,5.6,25.6,Monsoon,Vermicompost
Bhandara,Black,Chickpea,30.4,77.0,52.9,3.5,22.5,7.8,9.6,33.6,Winter,Superphosphate
Mumbai Suburban,Red,Mango,124.9,69.6,58.5,3.6,18.6,6.0,6.5,33.3,Monsoon,DAP
Beed,Black,Sunflower,94.7,37.0,57.1,5.3,18.7,8.0,14.3,32.3,Dry,Vermicompost
Jalna,Sandy,Bajra,95.5,31.4,55.7,2.9,12.8,6.1,11.3,31.9,Dry,Urea
Ahmednagar,Clay,Chickpea,211.5,124.8,218.6,7.9,37.6,7.9,3.9,32.2,Post-Monsoon,Urea
Aurangabad,Red,Cotton,138.7,60.8,51.3,5.3,30.9,6.1,16.2,38.0,Semi-Arid,Complex Fertilizer
Gadchiroli,Red,Cotton,131.1,68.6,63.2,3.2,14.8,6.9,4.2,28.4,Moderate Rainfall,NPK 12:32:16
Wardha,Red,Rice,133.9,62.0,51.9,5.1,24.1,6.2,4.0,33.9,Monsoon,Urea
Satara,Red,Cotton,160.2,94.8,59.2,7.1,19.8,5.8,6.1,34.2,Post-Monsoon,NPK 12:32:16
Mumbai Suburban,Red,Mango,101.2,66.9,61.3,3.0,20.1,5.8,6.9,31.6,Monsoon,DAP
Aurangabad,Sandy,Bajra,112.6,56.0,49.5,2.9,12.0,5.8,21.9,29.1,Dry,Superphosphate
Nagpur,Red,Soybean,94.0,67.8,68.2,5.3,27.4,5.6,5.6,25.0,Monsoon,DAP
Kolhapur,Red,Vegetables,85.7,57.3,56.9,2.8,17.5,6.3,11.3,30.6,Winter,Organic Compost
Sindhudurg,Laterite,Vegetables,178.5,84.3,53.2,3.9,21.8,6.6,5.8,33.7,Post-Monsoon,NPK 12:32:16
Hingoli,Black,Safflower,88.4,60.0,62.1,5.5,22.5,7.4,9.4,33.8,Dry,DAP
Nashik,Black,Grapes,128.1,74.3,134.2,11.4,32.8,8.4,4.9,29.2,Moderate Rainfall,Organic Compost
Mumbai Suburban,Sandy,Coconut,118.0,66.5,116.4,3.4,24.4,7.0,6.0,29.8,Humid,NPK 12:32:16
Parbhani,Red,Cotton,180.3,41.4,60.3,6.2,22.6,7.2,10.1,33.1,Post-Monsoon,NPK 19:19:19
Osmanabad,Black,Sorghum,111.7,43.5,49.5,3.8,13.4,7.6,16.1,35.1,Summer,Superphosphate
Gadchiroli,Red,Cotton,116.9,70.1,61.1,3.0,14.2,7.3,3.5,27.1,Moderate Rainfall,NPK 12:32:16
Beed,Red,Cotton,185.3,54.5,53.4,3.1,19.6,7.0,15.2,34.6,Semi-Arid,DAP
Yavatmal,Red,Cotton,163.9,63.4,47.3,5.9,16.0,5.6,10.9,31.4,Moderate Rainfall,DAP
Akola,Black,Soybean,94.4,41.0,47.0,4.2,19.4,8.3,6.9,28.3,Post-Monsoon,DAP
Buldhana,Red,Cotton,198.0,63.9,46.6,4.0,16.4,5.8,12.0,36.2,Monsoon,NPK 19:19:19
Jalgaon,Red,Vegetables,149.1,80.1,55.2,4.2,17.7,6.7,9.2,30.2,Winter,NPK 19:19:19
Gondia,Clay,Wheat,108.4,58.7,61.4,4.3,16.9,6.4,5.8,31.4,Post-Monsoon,DAP
Raigad,Laterite,Coconut,153.5,70.1,53.0,5.8,12.3,6.4,3.6,28.5,Humid,DAP
Thane,Red,Mango,102.8,57.6,51.6,4.0,15.7,6.5,6.0,25.8,Monsoon,NPK 12:32:16
Nanded,Alluvial,Cotton,146.8,46.7,40.0,5.1,25.3,7.4,10.4,29.1,Semi-Arid,Urea
Mumbai Suburban,Laterite,Rice,151.8,69.9,58.0,4.9,11.6,6.1,4.1,31.1,Monsoon,Urea
Osmanabad,Black,Sorghum,73.7,39.3,48.2,3.0,17.8,7.1,18.5,36.0,Dry,NPK 12:32:16
Nanded,Black,Sorghum,112.7,46.0,41.7,2.6,24.3,7.9,13.2,28.5,Summer,DAP
Palghar,Laterite,Rice,150.8,67.0,72.5,3.3,12.8,6.1,5.1,25.5,Humid,DAP
Yavatmal,Black,Cotton,101.2,45.0,52.8,5.6,15.1,8.5,9.0,32.6,Post-Monsoon,Complex Fertilizer
Dhule,Black,Cotton,110.9,36.3,58.3,4.0,18.3,8.3,11.4,30.5,Moderate Rainfall,NPK 19:19:19
Yavatmal,Red,Cotton,155.1,57.4,36.1,5.3,18.3,5.9,10.6,28.4,Moderate Rainfall,DAP
Pune,Alluvial,Sugarcane,218.2,78.8,149.3,9.6,33.0,6.2,9.4,31.9,Moderate Rainfall,Complex Fertilizer
Pune,Red,Vegetables,108.4,78.2,98.4,3.5,33.7,6.0,5.4,27.1,Winter,Ammonium Sulphate
Chandrapur,Clay,Cotton,82.7,51.2,56.1,3.5,11.9,7.3,4.6,29.6,Moderate Rainfall,Urea
Raigad,Red,Rice,118.2,59.4,71.9,4.0,19.7,6.6,2.3,32.8,Heavy Rainfall,Urea
Yavatmal,Clay,Cotton,153.1,43.7,51.5,3.7,18.0,7.6,4.7,29.3,Moderate Rainfall,Complex Fertilizer
Sindhudurg,Sandy,Vegetables,783.5,429.7,1365.9,15.0,34.9,7.6,3.2,28.5,Humid,Organic Compost
Amravati,Clay,Soybean,32.1,84.3,47.8,4.5,23.5,8.2,9.6,27.0,Moderate Rainfall,NPK 12:32:16
Beed,Red,Soybean,128.9,70.4,55.8,4.1,17.3,5.4,19.9,36.1,Post-Monsoon,NPK 19:19:19
Mumbai Suburban,Sandy,Vegetables,153.1,83.3,93.5,2.9,21.6,7.1,3.0,25.0,Post-Monsoon,Ammonium Sulphate
Nandurbar,Red,Vegetables,134.7,85.4,37.8,3.8,20.0,6.1,4.7,25.0,Winter,Ammonium Sulphate
Thane,Red,Rice,107.3,80.9,62.4,4.5,21.1,6.1,4.2,30.0,Humid,NPK 12:32:16
Ahmednagar,Red,Cotton,121.0,71.7,64.7,2.3,24.5,6.9,7.7,29.0,Moderate Rainfall,Complex Fertilizer
Ahmednagar,Red,Vegetables,117.8,75.3,42.5,3.2,14.7,6.6,12.6,29.5,Winter,NPK 12:32:16
Palghar,Laterite,Vegetables,144.0,84.3,54.6,3.0,19.7,5.5,5.6,33.9,Post-Monsoon,NPK 12:32:16
Wardha,Clay,Cotton,111.4,47.8,53.8,3.5,23.5,7.1,5.0,25.0,Moderate Rainfall,NPK 19:19:19
Hingoli,Black,Sorghum,89.3,45.3,44.4,4.3,15.1,7.3,9.4,32.9,Summer,DAP
Parbhani,Black,Sunflower,91.2,43.0,46.5,3.3,22.1,8.2,9.2,36.2,Summer,Urea
Gadchiroli,Clay,Rice,111.2,46.1,62.8,3.7,15.3,6.4,12.7,26.1,Monsoon,DAP
Bhandara,Black,Wheat,133.2,62.9,57.9,5.5,15.5,7.6,12.1,26.5,Post-Monsoon,Urea
Sindhudurg,Sandy,Coconut,767.4,351.2,1742.1,14.9,36.4,7.0,3.4,25.0,Humid,Organic Compost
Ratnagiri,Red,Mango,190.3,97.9,196.4,7.6,24.6,5.5,4.3,25.1,Heavy Rainfall,Vermicompost
Washim,Red,Cotton,155.3,75.2,57.9,3.2,17.4,7.0,5.6,29.3,Monsoon,NPK 19:19:19
Ratnagiri,Red,Vegetables,115.3,72.2,147.2,10.7,35.0,6.1,4.5,28.4,Post-Monsoon,Organic Compost
Washim,Clay,Chickpea,136.5,54.3,50.9,3.8,20.7,6.7,6.4,27.2,Winter,Complex Fertilizer
Nashik,Alluvial,Cotton,132.5,49.1,120.3,7.7,27.5,6.5,6.8,30.1,Post-Monsoon,Organic Compost
Mumbai City,Sandy,Vegetables,133.6,73.0,100.5,3.0,33.9,6.0,7.0,26.2,Post-Monsoon,Complex Fertilizer
Jalgaon,Red,Maize,215.2,143.1,285.0,8.2,40.1,6.3,7.1,35.0,Monsoon,DAP
Mumbai City,Laterite,Rice,151.5,66.6,50.7,3.9,22.1,6.1,5.6,26.4,Monsoon,NPK 12:32:16
Ratnagiri,Laterite,Rice,146.5,85.2,56.2,5.3,13.1,5.9,4.6,29.2,Heavy Rainfall,DAP
Mumbai Suburban,Laterite,Cashew,139.0,57.6,74.1,6.1,12.3,6.3,4.8,29.7,Heavy Rainfall,NPK 12:32:16
Mumbai Suburban,Laterite,Rice,139.3,59.8,76.7,4.7,13.0,6.2,3.9,29.6,Monsoon,Urea
Nanded,Black,Sorghum,102.9,36.9,40.1,2.6,24.3,8.4,13.6,30.3,Summer,DAP
Latur,Red,Cotton,36.7,87.5,47.9,4.4,20.5,5.9,13.3,34.7,Post-Monsoon,NPK 12:32:16
Wardha,Clay,Chickpea,115.7,47.2,57.4,4.7,17.4,7.1,7.7,25.1,Winter,DAP
Aurangabad,Black,Sorghum,91.8,41.6,57.6,2.7,16.6,7.8,13.4,29.8,Summer,Urea
Wardha,Clay,Cotton,111.9,53.6,47.0,3.1,28.5,7.7,7.0,29.4,Post-Monsoon,Complex Fertilizer
Sangli,Black,Cotton,234.0,71.3,198.3,7.6,34.7,6.7,12.7,32.5,Post-Monsoon,NPK 19:19:19
Gadchiroli,Red,Cotton,132.3,57.0,74.4,2.7,17.6,6.4,7.7,34.6,Post-Monsoon,DAP
Latur,Black,Sorghum,82.5,40.8,52.3,2.7,15.1,8.5,7.7,31.1,Post-Monsoon,Superphosphate
Gondia,Black,Wheat,30.4,73.6,47.9,3.9,23.3,7.5,9.2,33.6,Post-Monsoon,Superphosphate
Nagpur,Clay,Soybean,40.9,67.7,57.8,4.1,19.9,7.7,11.2,33.2,Monsoon,DAP
Gadchiroli,Black,Sorghum,99.0,59.4,59.1,3.7,17.8,8.0,2.9,28.0,Monsoon,Urea
Sangli,Black,Grapes,225.8,91.2,178.5,7.7,35.1,7.2,6.6,29.1,Winter,Urea
Gondia,Red,Cotton,144.5,51.9,64.1,2.8,14.7,7.2,5.3,25.0,Moderate Rainfall,Urea
Pune,Red,Cotton,136.2,79.4,70.0,3.9,18.7,5.6,6.7,29.0,Post-Monsoon,DAP
Satara,Red,Vegetables,115.3,70.8,59.8,9.0,27.4,5.6,8.7,32.7,Winter,Urea
Sindhudurg,Sandy,Coconut,755.3,310.1,1432.6,11.5,35.8,7.6,2.8,26.0,Humid,Organic Compost
Amravati,Clay,Cotton,44.2,78.5,42.6,4.5,19.5,7.8,11.4,26.4,Moderate Rainfall,NPK 12:32:16
Satara,Alluvial,Sugarcane,210.0,74.4,160.3,10.0,27.4,6.2,4.5,26.3,Moderate Rainfall,NPK 19:19:19
Gondia,Black,Wheat,119.6,50.0,77.3,4.3,21.9,8.1,2.9,28.6,Moderate Rainfall,NPK 12:32:16
Sindhudurg,Sandy,Vegetables,550.1,410.1,1349.1,18.2,34.2,6.7,5.1,34.3,Post-Monsoon,Superphosphate
Jalgaon,Red,Vegetables,171.1,82.3,50.9,4.0,18.8,6.7,8.3,34.3,Winter,NPK 19:19:19
Palghar,Laterite,Vegetables,145.7,93.3,53.4,3.4,15.9,5.8,6.9,33.9,Post-Monsoon,NPK 12:32:16
Buldhana,Red,Cotton,33.6,76.6,54.7,4.8,23.5,7.0,9.0,27.0,Post-Monsoon,Superphosphate
Sangli,Red,Cotton,232.3,144.5,157.4,9.7,36.9,6.2,5.4,31.3,Post-Monsoon,NPK 19:19:19
Nagpur,Black,Cotton,122.5,42.7,40.7,4.5,24.9,7.1,11.7,29.7,Monsoon,NPK 19:19:19
Buldhana,Black,Sorghum,140.5,58.6,55.6,4.6,20.6,7.9,5.7,31.1,Monsoon,Urea
Yavatmal,Red,Soybean,32.4,117.3,50.5,4.3,21.1,5.7,9.6,29.1,Monsoon,DAP
Nagpur,Red,Cotton,153.3,55.4,50.1,2.7,18.6,6.2,5.6,31.0,Moderate Rainfall,DAP
Aurangabad,Black,Sorghum,86.9,36.6,65.9,5.8,18.1,8.1,17.5,38.0,Post-Monsoon,Superphosphate
Osmanabad,Sandy,Bajra,138.1,59.0,56.5,3.0,10.5,6.4,16.1,30.0,Semi-Arid,DAP
Wardha,Clay,Chickpea,128.4,64.5,51.4,3.8,18.3,7.1,5.5,28.5,Winter,DAP
Beed,Black,Sunflower,90.5,46.2,44.1,4.3,20.6,7.9,18.0,36.8,Dry,Vermicompost
Ratnagiri,Laterite,Vegetables,133.3,73.2,57.0,4.5,16.4,5.0,2.4,28.8,Post-Monsoon,DAP
Wardha,Black,Cotton,105.3,50.3,70.8,4.4,16.0,7.7,2.8,25.0,Moderate Rainfall,NPK 19:19:19
Sindhudurg,Red,Vegetables,134.1,52.2,65.1,5.6,17.1,6.4,7.0,34.2,Post-Monsoon,DAP
Jalna,Sandy,Bajra,80.8,41.0,50.3,2.9,11.3,5.6,13.0,28.2,Dry,Urea
Yavatmal,Clay,Chickpea,37.8,74.9,53.4,6.1,26.0,7.5,5.0,26.6,Winter,NPK 12:32:16
Sangli,Red,Cotton,149.2,70.0,59.2,3.1,20.8,6.2,8.9,33.7,Moderate Rainfall,Ammonium Sulphate
Ahmednagar,Red,Vegetables,109.0,62.8,57.5,3.4,19.0,6.6,9.6,30.7,Winter,NPK 12:32:16
Sindhudurg,Laterite,Rice,142.7,68.7,59.7,4.3,22.2,6.0,6.8,28.0,Humid,DAP
Bhandara,Clay,Cotton,99.7,66.4,69.2,4.3,20.1,7.2,11.8,28.7,Moderate Rainfall,NPK 12:32:16
Jalgaon,Black,Cotton,156.6,47.8,57.1,3.3,23.2,7.3,7.0,30.2,Moderate Rainfall,NPK 19:19:19
Gondia,Black,Soybean,113.7,59.6,71.8,4.9,21.5,7.7,12.4,37.1,Monsoon,Urea
Kolhapur,Alluvial,Vegetables,262.4,102.5,154.1,6.0,24.3,6.6,7.1,25.3,Winter,NPK 19:19:19
Ahmednagar,Black,Sorghum,224.8,92.7,197.4,7.1,31.5,8.0,6.7,36.6,Post-Monsoon,NPK 19:19:19
Palghar,Red,Rice,160.5,77.0,67.6,4.9,10.9,5.9,6.3,34.4,Humid,DAP
Latur,Black,Safflower,65.9,51.4,54.3,4.1,11.1,7.6,8.3,38.0,Dry,Ammonium Sulphate
Kolhapur,Alluvial,Soybean,244.6,76.9,197.7,8.4,40.2,7.3,4.6,30.8,Moderate Rainfall,Urea
Satara,Black,Cotton,264.6,83.1,213.9,6.7,32.0,8.3,5.1,25.0,Post-Monsoon,Complex Fertilizer
Buldhana,Black,Cotton,81.8,33.5,65.3,2.7,27.0,7.5,5.8,33.1,Post-Monsoon,DAP
Nagpur,Clay,Wheat,97.4,64.7,53.5,3.3,17.5,6.8,5.6,34.7,Moderate Rainfall,Urea
Yavatmal,Clay,Soybean,142.8,38.7,53.3,3.3,18.0,7.4,5.5,31.5,Moderate Rainfall,Complex Fertilizer
Jalna,Black,Sorghum,83.8,46.2,41.6,3.4,15.5,8.2,13.8,31.0,Summer,DAP
Chandrapur,Clay,Soybean,90.7,45.2,50.9,6.0,20.1,7.3,3.3,30.7,Post-Monsoon,DAP
Wardha,Clay,Soybean,159.2,42.0,42.5,3.7,25.2,8.3,7.7,30.3,Post-Monsoon,Complex Fertilizer
Chandrapur,Red,Rice,127.8,73.8,77.3,4.2,9.9,7.0,11.6,31.0,Monsoon,Urea
Nandurbar,Red,Cotton,115.1,58.4,47.2,4.9,21.1,5.8,10.2,31.5,Monsoon,DAP
Buldhana,Black,Cotton,87.9,38.3,67.6,2.6,29.3,7.4,5.6,37.0,Post-Monsoon,DAP
Amravati,Clay,Cotton,41.7,65.8,47.3,3.4,17.6,7.8,9.4,26.7,Post-Monsoon,DAP
Thane,Laterite,Vegetables,119.4,84.7,58.0,2.9,17.3,6.1,8.6,29.3,Post-Monsoon,Urea
Palghar,Laterite,Vegetables,128.8,91.7,55.1,3.4,20.1,6.1,5.9,30.4,Post-Monsoon,NPK 12:32:16
Aurangabad,Red,Soybean,40.2,104.7,50.8,4.3,16.3,5.6,21.6,37.6,Post-Monsoon,NPK 12:32:16
Osmanabad,Red,Cotton,120.1,78.8,40.9,3.7,28.4,6.9,9.1,33.2,Semi-Arid,NPK 19:19:19
Gondia,Black,Chickpea,31.2,86.9,51.0,3.8,16.2,7.1,11.8,27.5,Winter,Superphosphate
Jalgaon,Black,Sorghum,89.1,53.8,48.1,4.7,23.0,7.2,8.2,25.0,Monsoon,Complex Fertilizer
Hingoli,Black,Soybean,143.0,44.1,53.0,5.4,12.4,7.5,14.1,34.9,Post-Monsoon,Complex Fertilizer
Gondia,Black,Soybean,109.2,65.7,71.2,5.7,21.7,8.2,9.5,33.4,Monsoon,Urea
Nandurbar,Alluvial,Cotton,162.9,52.4,45.6,3.9,27.4,6.6,8.8,33.3,Moderate Rainfall,DAP
Nanded,Red,Cotton,148.7,72.7,50.1,5.0,28.5,6.9,13.7,29.7,Post-Monsoon,Complex Fertilizer
Sindhudurg,Sandy,Coconut,856.3,424.8,1464.0,8.5,20.1,6.7,6.1,31.1,Monsoon,NPK 12:32:16
Gadchiroli,Black,Wheat,26.3,49.5,48.3,3.5,24.6,7.6,3.6,28.9,Post-Monsoon,NPK 12:32:16
Raigad,Red,Vegetables,99.5,65.3,78.4,4.6,19.5,6.8,2.0,28.5,Heavy Rainfall,Urea
Chandrapur,Black,Sorghum,112.7,47.0,62.4,3.5,26.9,7.3,11.7,26.5,Monsoon,DAP
Satara,Black,Grapes,224.7,97.1,213.0,6.5,25.8,7.0,11.5,27.8,Winter,Urea
Nandurbar,Alluvial,Wheat,155.9,74.7,41.5,4.2,26.2,6.8,9.4,30.8,Moderate Rainfall,DAP
Amravati,Black,Cotton,105.9,58.0,45.6,3.6,15.0,7.5,3.9,30.5,Monsoon,Urea
Satara,Alluvial,Cotton,197.6,61.0,127.7,9.5,32.3,6.9,8.4,35.0,Post-Monsoon,NPK 19:19:19
Sindhudurg,Red,Vegetables,124.3,75.9,50.4,5.2,15.9,6.3,6.4,32.7,Post-Monsoon,DAP
Palghar,Sandy,Coconut,619.2,293.2,1630.3,13.4,38.4,6.5,4.0,25.0,Humid,Organic Compost
Jalgaon,Alluvial,Vegetables,105.0,47.6,56.7,4.3,17.5,6.7,9.1,27.6,Post-Monsoon,NPK 12:32:16
Washim,Clay,Cotton,101.6,45.5,54.2,2.6,25.9,7.9,8.1,34.0,Post-Monsoon,Urea
Amravati,Red,Soybean,36.4,75.6,48.4,5.3,20.0,6.1,6.0,28.3,Monsoon,Superphosphate
