District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Buldhana,Black,Soybean,32.5,81.7,51.3,5.21,20.0,7.1,5.1,29.0,Monsoon,DAP
Thane,Laterite,Rice,131.7,80.8,66.7,2.26,10.9,5.1,2.2,28.4,Humid,NPK 12:32:16
Sindhudurg,Laterite,Coconut,703.0,554.9,1589.3,6.76,29.9,5.7,3.5,31.4,Monsoon,Complex Fertilizer
Pune,Black,Sorghum,86.0,41.9,50.4,4.23,18.2,7.3,4.3,34.7,Winter,Complex Fertilizer
Yavatmal,Black,Sorghum,68.5,48.1,50.6,3.44,18.1,7.9,7.3,28.3,Post-Monsoon,Superphosphate
Raigad,Red,Coconut,564.6,422.8,1308.7,14.63,30.5,6.4,3.9,31.9,Monsoon,MOP
Pune,Red,Bajra,78.0,46.7,38.7,4.98,16.9,6.3,3.1,28.9,Moderate Rainfall,Urea
Raigad,Laterite,Mango,138.3,82.2,132.0,7.43,28.9,6.0,7.0,28.2,Post-Monsoon,DAP
Latur,Red,Sorghum,92.4,62.4,57.0,3.48,19.6,6.9,17.8,31.3,Semi-Arid,Superphosphate
Kolhapur,Red,Sugarcane,353.7,148.0,193.4,6.81,30.6,6.1,4.7,34.5,Post-Monsoon,DAP
Bhandara,Clay,Rice,122.3,53.8,61.2,4.35,14.7,7.0,4.3,30.0,Post-Monsoon,DAP
Palghar,Laterite,Rice,143.9,74.0,60.6,4.46,13.0,6.5,5.6,27.8,Monsoon,Urea
Nashik,Black,Onion,122.5,66.6,113.3,5.0,19.5,8.5,7.9,31.7,Winter,Urea
Wardha,Black,Cotton,120.9,53.4,63.3,3.24,22.5,8.4,4.3,32.0,Moderate Rainfall,Urea
Aurangabad,Black,Cotton,104.6,49.4,52.2,3.21,19.9,7.4,19.4,36.1,Post-Monsoon,DAP
Amravati,Black,Cotton,144.5,55.6,52.1,4.15,17.7,7.8,10.7,27.7,Monsoon,Complex Fertilizer
Parbhani,Sandy,Bajra,98.1,37.3,44.3,2.51,12.5,6.4,11.3,36.7,Post-Monsoon,Urea
Buldhana,Black,Wheat,87.3,62.0,64.5,3.63,20.8,8.4,10.5,33.1,Post-Monsoon,NPK 12:32:16
Amravati,Black,Sorghum,88.8,40.0,53.1,4.22,14.5,7.3,5.5,29.0,Monsoon,NPK 12:32:16
Washim,Black,Cotton,110.5,55.4,69.0,3.37,22.0,8.0,4.7,28.0,Monsoon,NPK 19:19:19
Washim,Black,Soybean,31.1,60.5,57.1,3.55,27.8,7.6,11.0,34.3,Winter,Superphosphate
Gadchiroli,Red,Rice,115.6,70.2,63.3,3.48,9.5,5.6,5.4,27.3,Monsoon,NPK 12:32:16
Latur,Black,Cotton,104.9,52.5,54.1,4.59,18.8,8.4,10.2,31.9,Post-Monsoon,DAP
Jalgaon,Black,Cotton,118.7,41.9,44.2,4.59,18.7,8.4,3.8,32.5,Moderate Rainfall,DAP
Nashik,Alluvial,Onion,122.9,57.0,96.0,3.67,26.8,7.1,8.9,31.3,Moderate Rainfall,MOP
Ahmednagar,Clay,Sugarcane,254.8,78.0,172.2,8.04,43.1,7.7,3.1,29.2,Moderate Rainfall,Complex Fertilizer
Palghar,Laterite,Rice,146.1,73.2,62.5,2.91,13.2,5.1,3.8,26.1,Heavy Rainfall,NPK 12:32:16
Palghar,Laterite,Rice,143.3,77.2,66.7,2.92,11.0,5.6,2.2,27.3,Monsoon,Urea
Raigad,Red,Rice,133.7,60.8,54.5,3.46,10.8,6.7,2.9,29.5,Heavy Rainfall,DAP
Bhandara,Black,Pigeon Pea,24.1,61.5,37.3,2.88,18.0,8.4,9.5,27.0,Monsoon,Vermicompost
Raigad,Laterite,Rice,131.3,71.0,73.1,3.52,12.4,5.9,6.3,26.7,Heavy Rainfall,Urea
Amravati,Black,Cotton,115.2,43.7,50.3,4.48,19.9,7.1,11.8,26.4,Moderate Rainfall,Complex Fertilizer
Ratnagiri,Laterite,Mango,126.7,126.3,199.4,10.55,23.5,5.0,2.2,29.6,Monsoon,Superphosphate
Parbhani,Black,Sorghum,89.1,39.2,46.6,4.82,21.4,7.2,15.1,33.9,Semi-Arid,Ammonium Sulphate
Akola,Black,Soybean,30.8,81.3,57.4,5.2,25.0,7.8,12.0,26.9,Moderate Rainfall,NPK 12:32:16
Osmanabad,Red,Cotton,115.1,60.1,46.4,3.23,19.8,6.6,10.9,30.6,Dry,DAP
Bhandara,Black,Rice,89.4,61.8,61.4,5.47,20.0,7.6,5.1,30.2,Winter,Urea
Yavatmal,Black,Pigeon Pea,26.4,49.2,39.0,3.79,19.3,8.2,9.3,28.8,Winter,Superphosphate
Latur,Black,Cotton,96.9,40.2,61.1,2.42,24.4,7.9,13.0,34.3,Dry,NPK 19:19:19
Gondia,Black,Soybean,30.4,75.6,44.3,5.78,20.6,7.8,3.5,27.0,Monsoon,Superphosphate
Pune,Alluvial,Sugarcane,274.7,89.9,153.2,9.21,34.4,7.3,8.3,29.9,Post-Monsoon,Urea
Satara,Black,Sugarcane,261.3,81.3,171.0,8.06,38.7,8.4,4.7,32.9,Pre-Monsoon,DAP
Sindhudurg,Laterite,Coconut,675.9,489.1,1562.5,11.99,31.4,5.8,2.4,29.4,Monsoon,MOP
Dhule,Alluvial,Cotton,110.3,37.5,53.4,3.58,22.4,6.7,11.0,31.3,Moderate Rainfall,DAP
Nagpur,Black,Soybean,30.6,66.4,41.9,3.63,14.6,8.0,8.8,34.1,Monsoon,DAP
Sindhudurg,Laterite,Mango,233.9,131.1,115.4,8.87,23.2,5.6,2.6,30.3,Heavy Rainfall,MOP
Dhule,Red,Wheat,122.3,68.9,56.9,3.66,25.5,5.7,5.0,32.4,Post-Monsoon,Urea
Nandurbar,Red,Bajra,62.3,40.4,34.2,3.79,13.4,6.9,6.6,28.7,Post-Monsoon,Vermicompost
Nagpur,Clay,Wheat,119.2,58.0,52.1,2.94,23.6,7.2,11.5,30.3,Winter,Urea
Solapur,Black,Maize,107.6,65.6,50.9,4.83,21.0,7.9,9.6,30.6,Winter,MOP
Mumbai Suburban,Laterite,Vegetables,193.4,87.6,91.5,4.88,26.2,6.0,7.7,31.6,Heavy Rainfall,Ammonium Sulphate
Sindhudurg,Sandy,Coconut,771.9,412.1,1468.9,9.2,23.2,6.9,5.7,28.5,Monsoon,NPK 12:32:16
Gadchiroli,Clay,Rice,129.0,56.8,49.5,4.31,14.8,7.2,3.7,28.0,Winter,NPK 12:32:16
Washim,Black,Cotton,99.0,49.7,43.3,3.65,22.3,7.4,6.1,26.4,Monsoon,DAP
Beed,Black,Bajra,61.0,29.8,43.3,4.74,13.7,7.2,9.6,35.7,Semi-Arid,NPK 12:32:16
Jalgaon,Red,Cotton,131.8,48.9,56.6,4.35,16.8,6.6,8.1,34.2,Moderate Rainfall,Complex Fertilizer
Yavatmal,Black,Cotton,93.3,42.6,60.2,3.74,20.3,8.2,5.8,30.6,Moderate Rainfall,Complex Fertilizer
Hingoli,Black,Sorghum,72.4,42.2,40.7,5.89,12.3,8.0,17.0,32.9,Semi-Arid,NPK 12:32:16
Beed,Sandy,Sorghum,118.8,47.1,53.3,4.13,17.3,7.3,10.8,34.3,Semi-Arid,Superphosphate
Yavatmal,Black,Pigeon Pea,25.0,56.2,32.8,3.27,19.5,7.1,9.0,30.4,Monsoon,Vermicompost
Ahmednagar,Black,Bajra,64.7,41.4,38.2,3.0,13.8,8.4,6.2,33.4,Moderate Rainfall,Superphosphate
Latur,Black,Pigeon Pea,27.0,50.0,30.3,3.12,20.1,7.6,16.9,28.3,Semi-Arid,Vermicompost
Washim,Red,Soybean,30.9,86.2,55.0,4.05,24.3,6.5,8.0,28.5,Monsoon,NPK 12:32:16
Beed,Black,Bajra,64.6,37.9,46.0,3.11,12.9,7.8,18.9,35.2,Post-Monsoon,Urea
Kolhapur,Black,Wheat,103.4,48.7,60.4,4.03,26.0,7.5,4.1,29.7,Moderate Rainfall,Urea
Osmanabad,Black,Bajra,52.2,29.4,37.6,5.51,11.2,8.2,10.7,37.1,Dry,DAP
Osmanabad,Black,Bajra,68.5,34.9,41.4,5.71,12.5,8.0,9.6,35.7,Summer,DAP
Kolhapur,Black,Sugarcane,194.4,94.1,176.0,9.84,38.7,7.6,3.6,33.6,Moderate Rainfall,DAP
Thane,Laterite,Coconut,618.8,556.4,1459.7,11.65,36.4,5.5,5.8,25.5,Humid,Organic Compost
Washim,Black,Sorghum,75.5,45.0,50.0,5.91,15.7,7.5,4.2,28.8,Winter,Superphosphate
Nanded,Black,Cotton,136.9,45.9,68.8,4.53,16.5,7.8,11.1,30.4,Post-Monsoon,NPK 19:19:19
Akola,Black,Wheat,105.2,58.0,69.1,3.29,22.0,7.8,5.2,30.7,Post-Monsoon,NPK 12:32:16
Bhandara,Clay,Wheat,99.0,56.3,55.8,3.34,21.5,6.6,7.4,33.0,Monsoon,NPK 12:32:16
Osmanabad,Red,Chickpea,22.4,51.3,27.3,4.55,16.1,6.0,10.6,28.6,Post-Monsoon,Ammonium Sulphate
Yavatmal,Black,Soybean,26.6,73.6,51.5,3.21,15.0,7.4,3.3,30.3,Post-Monsoon,DAP
Gadchiroli,Red,Rice,124.4,70.2,54.5,4.54,21.2,6.1,5.7,27.2,Winter,DAP
Parbhani,Black,Bajra,58.6,33.1,41.9,5.15,13.9,7.4,12.5,37.6,Semi-Arid,DAP
Nanded,Alluvial,Soybean,30.7,54.1,47.0,4.31,19.9,7.3,15.0,32.9,Post-Monsoon,Superphosphate
Yavatmal,Black,Cotton,88.7,38.7,49.8,3.84,17.5,7.7,5.9,33.5,Post-Monsoon,NPK 19:19:19
Nashik,Red,Grapes,117.5,93.9,123.5,10.91,27.7,6.8,3.7,27.1,Winter,Complex Fertilizer
Bhandara,Black,Pigeon Pea,23.8,50.2,28.0,2.5,17.4,7.7,5.5,28.0,Post-Monsoon,Ammonium Sulphate
Ratnagiri,Laterite,Coconut,694.4,455.2,1726.4,10.61,33.2,5.8,5.2,31.5,Monsoon,Complex Fertilizer
Nashik,Black,Onion,124.0,69.4,99.1,3.15,31.5,7.4,10.8,32.6,Monsoon,MOP
Kolhapur,Red,Sorghum,93.3,54.5,46.7,3.41,19.3,6.2,8.5,31.7,Post-Monsoon,MOP
Nashik,Black,Sugarcane,253.8,95.3,224.5,7.02,38.7,7.7,8.1,32.4,Moderate Rainfall,DAP
Sangli,Black,Sugarcane,231.8,85.2,222.0,4.76,37.1,8.1,4.3,31.2,Post-Monsoon,NPK 19:19:19
Dhule,Black,Cotton,113.4,44.2,57.5,4.01,16.0,7.1,9.1,27.2,Moderate Rainfall,Urea
Jalna,Black,Sorghum,75.2,51.3,50.0,5.23,14.5,7.6,12.6,37.5,Summer,Urea
Jalgaon,Red,Banana,238.2,164.1,324.4,7.34,35.5,6.7,6.8,34.6,Monsoon,DAP
Aurangabad,Black,Soybean,31.5,63.1,49.2,2.95,19.3,8.2,8.8,31.8,Semi-Arid,DAP
Latur,Black,Cotton,116.2,42.3,49.6,4.64,25.8,7.5,15.5,28.2,Summer,NPK 19:19:19
Sindhudurg,Laterite,Mango,181.6,118.0,211.1,10.36,29.4,6.0,5.1,31.1,Heavy Rainfall,DAP
Amravati,Black,Sorghum,83.5,51.3,55.1,5.0,11.0,7.4,5.9,33.7,Winter,DAP
Ahmednagar,Black,Maize,124.7,59.1,50.0,5.58,26.5,8.0,10.0,27.4,Winter,Vermicompost
Jalna,Red,Sorghum,94.9,49.8,53.7,4.02,18.1,5.8,15.7,31.5,Dry,Organic Compost
Parbhani,Black,Cotton,124.1,49.5,49.4,3.39,24.8,7.1,12.5,29.8,Summer,DAP
Amravati,Black,Wheat,91.7,58.2,68.2,4.16,24.4,8.2,7.3,32.4,Monsoon,DAP
Solapur,Black,Sorghum,80.7,49.0,51.7,3.88,14.6,7.8,8.3,27.2,Moderate Rainfall,DAP
Jalna,Black,Sorghum,75.0,41.3,47.3,2.96,13.1,7.7,19.2,30.5,Semi-Arid,NPK 12:32:16
Buldhana,Black,Cotton,107.4,55.4,42.5,4.49,17.4,7.9,10.1,35.0,Monsoon,NPK 19:19:19
Latur,Red,Bajra,68.6,41.8,34.2,2.78,11.5,5.8,11.7,32.6,Semi-Arid,Vermicompost
Thane,Laterite,Coconut,794.7,473.8,1614.7,11.24,31.7,6.4,6.2,30.1,Humid,Vermicompost
Kolhapur,Red,Wheat,113.9,62.6,56.8,3.89,24.6,6.3,5.2,26.2,Post-Monsoon,DAP
Akola,Black,Soybean,34.4,73.6,57.9,2.42,19.2,7.6,10.3,26.5,Monsoon,DAP
Jalgaon,Red,Bajra,76.5,46.7,41.7,3.3,14.2,6.9,10.2,28.3,Winter,DAP
Chandrapur,Black,Cotton,107.2,48.0,60.5,5.28,21.6,7.2,9.1,27.1,Winter,NPK 19:19:19
Amravati,Black,Pigeon Pea,23.9,61.9,34.3,4.05,14.4,7.5,3.2,27.1,Post-Monsoon,NPK 12:32:16
Thane,Laterite,Rice,117.3,81.9,66.5,3.49,12.8,6.0,2.9,28.1,Humid,NPK 12:32:16
Raigad,Laterite,Coconut,603.1,417.1,1596.2,16.23,29.3,5.6,7.3,28.2,Humid,Urea
Jalgaon,Black,Cotton,96.8,52.7,70.3,4.13,17.1,7.3,4.4,33.4,Moderate Rainfall,Complex Fertilizer
Sangli,Red,Sugarcane,261.6,102.7,202.0,11.0,31.1,6.4,6.1,30.4,Post-Monsoon,DAP
Gondia,Red,Soybean,34.9,88.3,45.7,4.42,22.6,6.3,9.6,29.9,Monsoon,NPK 12:32:16
Ahmednagar,Black,Wheat,104.3,63.8,62.9,2.93,24.9,7.5,4.8,30.2,Pre-Monsoon,DAP
Osmanabad,Black,Sorghum,76.2,47.3,49.7,2.97,13.3,7.3,14.3,31.5,Post-Monsoon,Complex Fertilizer
Palghar,Red,Rice,128.7,65.1,67.1,4.16,11.0,5.9,6.7,31.2,Heavy Rainfall,Urea
Gadchiroli,Red,Soybean,36.8,97.3,56.5,3.2,21.1,5.6,10.0,32.4,Winter,Superphosphate
Kolhapur,Black,Sorghum,80.9,46.3,47.7,3.14,18.1,7.4,10.9,31.5,Moderate Rainfall,NPK 12:32:16
Raigad,Laterite,Coconut,771.5,470.1,1672.3,14.13,38.3,6.3,7.3,31.8,Monsoon,MOP
Washim,Clay,Cotton,117.2,47.9,56.8,2.81,18.5,7.9,8.4,29.5,Winter,Urea
Amravati,Red,Soybean,31.2,86.5,45.3,3.99,16.1,6.6,9.9,33.4,Post-Monsoon,NPK 12:32:16
Sindhudurg,Laterite,Mango,147.7,134.5,125.0,9.5,22.7,6.2,6.6,26.4,Monsoon,MOP
Nanded,Alluvial,Soybean,34.2,61.2,45.7,3.84,17.8,7.0,9.2,34.9,Post-Monsoon,Superphosphate
Mumbai City,Laterite,Vegetables,146.3,87.7,108.3,5.1,25.2,5.8,3.3,31.3,Heavy Rainfall,Vermicompost
Washim,Black,Soybean,31.5,76.7,42.1,2.93,17.0,7.5,11.4,34.1,Winter,Superphosphate
Satara,Alluvial,Sorghum,89.4,38.9,41.4,5.28,10.4,6.9,10.4,28.3,Pre-Monsoon,Ammonium Sulphate
Jalgaon,Black,Cotton,107.3,36.5,53.0,2.46,14.3,7.6,6.7,28.4,Moderate Rainfall,DAP
Sangli,Black,Turmeric,136.6,81.9,99.0,4.67,21.7,8.1,8.1,33.8,Moderate Rainfall,Ammonium Sulphate
Buldhana,Black,Soybean,29.8,65.4,48.4,3.99,19.3,8.3,8.0,27.2,Post-Monsoon,Superphosphate
Hingoli,Black,Pigeon Pea,21.9,60.2,37.6,5.65,18.1,7.4,17.1,29.6,Summer,Ammonium Sulphate
Aurangabad,Sandy,Pomegranate,117.7,49.1,142.4,6.36,21.0,6.1,18.2,35.2,Summer,Vermicompost
Yavatmal,Black,Sorghum,79.8,43.4,49.8,4.42,15.8,7.0,7.0,27.6,Monsoon,Organic Compost
Hingoli,Sandy,Pigeon Pea,34.8,55.8,38.1,4.52,20.9,6.6,13.2,32.9,Semi-Arid,Urea
Parbhani,Black,Soybean,31.0,73.6,51.0,3.61,23.5,7.6,16.7,35.9,Post-Monsoon,DAP
Gondia,Black,Rice,105.4,58.9,54.4,3.32,20.6,8.5,5.2,34.1,Monsoon,NPK 12:32:16
Osmanabad,Black,Sunflower,76.5,80.0,54.9,2.47,28.1,8.1,17.1,29.2,Semi-Arid,MOP
Jalna,Black,Pulses,26.3,56.7,32.7,4.48,25.2,7.4,11.1,29.4,Dry,Urea
Aurangabad,Black,Sorghum,79.1,41.6,45.1,3.68,17.2,7.8,15.9,32.2,Post-Monsoon,Ammonium Sulphate
Nashik,Black,Tomato,151.3,89.9,135.5,4.55,31.0,8.0,3.2,26.3,Monsoon,Vermicompost
Gondia,Red,Rice,132.8,66.8,54.9,5.07,14.2,6.0,10.0,32.9,Monsoon,DAP
Bhandara,Red,Pigeon Pea,30.4,63.4,28.5,4.75,17.3,6.2,4.7,28.2,Monsoon,DAP
Mumbai Suburban,Sandy,Vegetables,173.6,76.0,105.3,3.22,19.7,7.1,7.0,27.6,Heavy Rainfall,Complex Fertilizer
Dhule,Black,Wheat,100.5,54.3,59.5,5.29,19.9,8.1,3.3,31.0,Post-Monsoon,DAP
Beed,Black,Sorghum,81.7,53.4,51.3,3.09,14.6,7.7,16.8,33.5,Summer,Complex Fertilizer
Solapur,Black,Cotton,109.7,41.6,57.7,2.87,18.3,7.7,7.4,30.6,Moderate Rainfall,Complex Fertilizer
Latur,Black,Bajra,73.7,39.4,39.2,5.43,10.5,8.4,18.0,35.7,Summer,Ammonium Sulphate
Yavatmal,Red,Cotton,151.9,61.5,58.6,3.73,14.8,6.4,4.3,32.5,Moderate Rainfall,NPK 19:19:19
Chandrapur,Red,Cotton,154.2,59.0,60.7,3.45,16.8,6.2,4.9,29.8,Post-Monsoon,DAP
Aurangabad,Black,Cotton,120.8,54.6,50.4,5.26,19.9,7.9,16.5,34.9,Dry,NPK 19:19:19
Aurangabad,Black,Cotton,104.0,40.8,61.9,3.41,25.0,7.9,8.9,29.4,Semi-Arid,Urea
Akola,Clay,Soybean,34.5,63.9,42.9,3.43,23.1,7.7,10.3,34.9,Moderate Rainfall,Superphosphate
Beed,Red,Pigeon Pea,29.5,65.8,35.9,4.55,19.0,5.7,16.8,29.9,Semi-Arid,Superphosphate
Buldhana,Black,Soybean,29.9,66.6,54.4,2.67,26.0,7.8,10.4,30.9,Winter,Superphosphate
Nagpur,Black,Cotton,104.6,49.7,54.2,3.09,29.6,8.1,9.1,29.6,Winter,Complex Fertilizer
Jalna,Black,Pulses,24.3,41.8,40.9,4.86,21.9,7.9,8.4,29.8,Post-Monsoon,Urea
Gondia,Red,Wheat,133.7,61.2,57.3,3.04,18.3,6.7,3.5,31.1,Moderate Rainfall,Urea
Chandrapur,Black,Cotton,83.9,53.9,54.0,2.97,26.0,7.6,11.7,34.9,Post-Monsoon,DAP
Nanded,Black,Soybean,30.0,62.1,44.5,3.04,19.0,7.4,17.7,28.8,Post-Monsoon,DAP
Hingoli,Red,Pigeon Pea,35.8,70.2,30.6,2.64,20.7,5.8,13.2,30.0,Dry,NPK 12:32:16
Buldhana,Black,Soybean,32.4,78.0,46.3,2.96,18.2,7.2,4.6,29.0,Monsoon,DAP
Sangli,Red,Sugarcane,288.9,127.0,193.3,8.61,28.7,5.8,3.8,33.5,Post-Monsoon,NPK 19:19:19
Osmanabad,Black,Pomegranate,88.5,53.3,122.1,6.17,25.3,7.4,17.7,29.5,Semi-Arid,Urea
Ahmednagar,Red,Cotton,127.4,51.0,48.6,3.29,17.0,5.8,11.1,33.7,Post-Monsoon,Urea
Jalgaon,Alluvial,Cotton,108.2,55.5,41.4,3.3,29.0,7.0,10.6,29.5,Winter,Urea
Yavatmal,Black,Cotton,111.8,48.5,64.6,3.76,29.1,7.4,10.0,28.8,Moderate Rainfall,Complex Fertilizer
Nashik,Alluvial,Sorghum,98.9,45.6,46.1,5.14,19.1,7.3,8.7,26.7,Moderate Rainfall,Vermicompost
Pune,Black,Vegetables,90.3,62.2,98.6,3.8,22.4,7.6,11.7,34.3,Post-Monsoon,Complex Fertilizer
Hingoli,Black,Pigeon Pea,26.5,58.4,30.7,3.44,16.5,8.4,14.6,30.0,Dry,Urea
Aurangabad,Black,Soybean,31.9,72.3,55.6,3.4,16.2,8.0,9.9,31.0,Post-Monsoon,DAP
Osmanabad,Black,Chickpea,18.4,44.0,21.8,3.71,17.9,8.0,12.2,32.6,Summer,NPK 12:32:16
Chandrapur,Black,Cotton,125.0,49.1,61.0,5.26,26.7,7.2,12.0,27.0,Monsoon,DAP
Nanded,Black,Sorghum,96.4,43.2,44.0,2.97,16.6,7.3,19.6,35.7,Post-Monsoon,DAP
Nanded,Red,Cotton,111.7,50.3,52.6,5.31,19.5,6.5,11.0,29.5,Semi-Arid,DAP
Jalgaon,Black,Banana,178.0,141.5,313.7,7.65,32.9,7.9,8.6,31.5,Post-Monsoon,Organic Compost
Latur,Black,Cotton,133.8,44.5,60.2,5.14,17.4,8.0,9.6,37.8,Dry,NPK 19:19:19
Latur,Black,Pigeon Pea,22.7,61.2,37.4,4.81,18.6,7.4,13.2,33.1,Semi-Arid,NPK 12:32:16
Palghar,Laterite,Rice,130.2,69.9,60.0,4.16,19.4,5.2,6.3,28.7,Heavy Rainfall,Urea
Parbhani,Black,Cotton,91.8,54.4,60.7,3.22,17.1,8.1,9.9,32.2,Semi-Arid,Urea
Pune,Black,Bajra,60.6,32.3,39.9,2.82,14.4,7.2,6.3,31.2,Pre-Monsoon,Organic Compost
Solapur,Black,Sorghum,69.6,47.6,43.0,4.04,11.7,8.0,7.9,28.7,Winter,Vermicompost
Nagpur,Black,Cotton,92.0,56.2,50.3,4.58,18.9,7.6,10.0,32.8,Monsoon,Complex Fertilizer
Aurangabad,Red,Sorghum,105.9,44.5,44.1,4.85,14.3,6.9,17.6,37.7,Semi-Arid,NPK 12:32:16
Aurangabad,Red,Wheat,123.7,62.7,64.6,4.06,18.8,6.3,8.5,28.4,Summer,NPK 12:32:16
Buldhana,Clay,Cotton,128.5,41.0,43.6,4.78,25.5,6.6,7.9,34.0,Post-Monsoon,DAP
Jalna,Black,Bajra,53.1,33.7,41.1,3.02,13.0,7.4,19.1,31.2,Post-Monsoon,Complex Fertilizer
Thane,Red,Rice,121.0,66.9,58.4,4.22,18.2,5.8,6.3,30.8,Humid,DAP
Chandrapur,Black,Cotton,125.9,49.9,62.1,4.58,21.6,7.5,8.0,31.6,Moderate Rainfall,DAP
Solapur,Black,Wheat,94.0,64.0,63.9,4.15,25.5,7.2,10.7,27.4,Post-Monsoon,Urea
Gondia,Black,Wheat,91.6,51.0,55.8,3.86,21.2,8.3,9.9,34.3,Moderate Rainfall,DAP
Yavatmal,Clay,Sorghum,84.6,44.2,42.0,5.38,15.4,7.4,10.8,29.8,Winter,Urea
Bhandara,Red,Wheat,120.5,70.5,60.9,4.1,16.2,6.8,7.2,29.0,Monsoon,DAP
Pune,Alluvial,Maize,122.9,61.9,46.8,7.4,21.6,6.7,9.9,26.9,Moderate Rainfall,DAP
Nanded,Black,Sorghum,86.8,39.6,46.6,3.58,14.4,8.1,14.7,31.7,Dry,Complex Fertilizer
Nanded,Black,Rice,91.8,52.4,68.3,2.51,14.8,7.7,9.5,32.3,Post-Monsoon,Urea
Jalgaon,Black,Banana,186.0,155.2,308.9,6.58,36.4,8.2,6.6,27.3,Monsoon,NPK 12:32:16
Mumbai Suburban,Red,Rice,126.4,64.8,61.6,4.02,19.8,5.9,4.7,26.7,Heavy Rainfall,NPK 12:32:16
Nagpur,Red,Soybean,40.8,86.4,54.7,4.54,16.2,6.4,10.5,28.9,Winter,Superphosphate
Jalna,Sandy,Cotton,123.4,56.1,47.4,2.74,15.7,6.7,10.4,36.1,Semi-Arid,Urea
Pune,Alluvial,Bajra,66.6,32.6,34.5,2.69,10.4,6.7,11.9,34.2,Pre-Monsoon,Urea
Chandrapur,Black,Wheat,99.9,53.0,56.4,4.99,23.6,8.0,8.2,31.2,Monsoon,DAP
Gadchiroli,Clay,Rice,102.7,51.9,54.6,3.24,22.9,7.8,7.0,34.7,Winter,NPK 12:32:16
Thane,Laterite,Vegetables,157.8,93.2,100.0,4.26,21.6,5.9,5.8,25.1,Monsoon,Superphosphate
Latur,Black,Sorghum,88.8,40.6,51.1,3.72,14.2,8.0,18.1,35.1,Summer,Vermicompost
Mumbai Suburban,Laterite,Rice,148.5,72.1,67.4,3.32,14.0,5.7,2.0,31.5,Heavy Rainfall,NPK 12:32:16
Ratnagiri,Red,Rice,121.7,60.6,55.8,4.6,11.8,6.9,6.4,27.2,Heavy Rainfall,NPK 12:32:16
Buldhana,Black,Soybean,25.4,67.5,48.7,3.3,15.6,7.2,8.9,34.9,Moderate Rainfall,DAP
Palghar,Laterite,Vegetables,163.3,101.3,126.9,3.82,25.0,5.7,7.8,25.1,Heavy Rainfall,Superphosphate
Wardha,Black,Orange,86.2,67.4,104.3,3.03,20.6,7.2,6.7,27.3,Winter,Ammonium Sulphate
Washim,Black,Soybean,32.7,66.0,54.0,2.86,19.9,7.6,11.6,30.2,Winter,DAP
Nagpur,Black,Cotton,123.8,58.4,55.5,4.68,22.5,8.0,6.5,33.8,Post-Monsoon,Urea
Thane,Laterite,Rice,149.6,71.2,59.6,3.65,17.5,6.0,7.5,29.3,Heavy Rainfall,NPK 12:32:16
Amravati,Black,Cotton,110.6,50.7,57.2,4.29,20.1,8.3,9.3,26.1,Monsoon,Urea
Yavatmal,Black,Cotton,102.4,58.1,47.1,5.06,20.8,7.6,8.1,26.5,Monsoon,DAP
Wardha,Clay,Sorghum,89.6,47.2,42.1,3.9,13.9,7.9,11.0,29.2,Moderate Rainfall,Urea
Beed,Black,Cotton,98.9,57.3,59.9,2.84,15.6,7.5,13.6,37.8,Summer,Complex Fertilizer
Thane,Red,Rice,116.9,66.1,60.2,3.03,17.7,6.3,2.0,30.3,Post-Monsoon,DAP
Aurangabad,Black,Soybean,33.9,66.9,51.6,4.26,21.6,8.3,14.6,32.7,Semi-Arid,DAP
Aurangabad,Black,Cotton,91.9,48.4,49.9,4.69,19.0,8.3,11.6,28.1,Post-Monsoon,Urea
Solapur,Black,Bajra,52.0,34.9,41.1,3.51,15.8,7.7,9.6,27.0,Winter,MOP
Wardha,Black,Orange,87.5,66.9,95.8,2.65,27.0,8.1,4.5,27.1,Monsoon,MOP
Aurangabad,Black,Sorghum,95.7,45.4,46.4,4.96,15.1,8.1,19.5,32.3,Post-Monsoon,MOP
Nashik,Alluvial,Tomato,191.6,78.1,106.6,4.83,28.8,6.8,4.7,27.6,Post-Monsoon,Organic Compost
Solapur,Black,Sorghum,82.7,44.2,48.1,3.38,19.6,8.0,10.4,28.6,Post-Monsoon,MOP
Aurangabad,Black,Chickpea,20.0,46.6,29.2,3.36,20.6,8.5,16.6,30.5,Semi-Arid,Organic Compost
Satara,Black,Sugarcane,232.6,111.7,191.9,5.5,41.6,8.0,6.4,26.3,Post-Monsoon,Urea
Wardha,Black,Pulses,26.3,62.0,29.8,4.91,19.8,7.9,6.4,34.9,Winter,Organic Compost
Kolhapur,Black,Maize,120.4,70.1,62.1,4.94,24.2,8.2,8.0,28.2,Post-Monsoon,Superphosphate
Hingoli,Sandy,Cotton,161.9,45.6,69.5,3.67,20.4,7.3,8.4,33.2,Summer,DAP
Gadchiroli,Black,Wheat,97.5,54.7,56.7,5.77,25.3,7.1,10.8,27.2,Winter,Urea
Gondia,Clay,Pigeon Pea,29.2,61.8,33.7,3.3,16.5,6.8,8.3,29.9,Winter,Urea
