District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Sindhudurg,Laterite,Rice,143.0,77.4,56.6,4.0,20.1,6.7,5.6,32.7,Post-Monsoon,NPK 12:32:16
Thane,Red,Rice,115.6,78.5,61.6,4.8,19.3,6.5,3.9,32.1,Humid,NPK 12:32:16
Nashik,Alluvial,Grapes,113.1,57.0,143.0,7.1,30.9,6.6,7.0,29.3,Post-Monsoon,Organic Compost
Raigad,Laterite,Rice,116.7,86.5,59.4,6.5,15.1,6.4,2.9,29.3,Humid,DAP
Mumbai City,Red,Rice,137.6,66.9,59.5,4.9,9.7,7.1,2.1,30.8,Humid,DAP
Akola,Black,Cotton,101.8,34.7,45.4,3.9,20.0,8.3,8.1,30.8,Post-Monsoon,DAP
Wardha,Black,Sorghum,58.7,51.0,42.3,3.2,16.3,7.4,11.1,29.7,Winter,NPK 12:32:16
Ahmednagar,Black,Wheat,120.9,54.4,65.9,3.3,19.0,7.4,9.5,34.7,Winter,Urea
Aurangabad,Black,Sorghum,84.8,51.6,43.3,3.8,10.1,7.8,11.1,31.9,Semi-Arid,Ammonium Sulphate
Buldhana,Red,Soybean,33.6,78.5,53.5,5.1,20.4,6.9,9.2,25.0,Post-Monsoon,Superphosphate
Ratnagiri,Laterite,Rice,165.6,65.0,69.6,4.4,18.0,5.2,2.3,32.7,Post-Monsoon,DAP
Mumbai City,Sandy,Vegetables,153.3,77.2,96.3,4.4,23.0,6.2,3.8,27.6,Monsoon,Vermicompost
Washim,Red,Banana,251.8,138.9,267.0,8.5,30.3,5.7,8.0,29.1,Post-Monsoon,Complex Fertilizer
Thane,Laterite,Rice,138.1,81.5,58.3,3.0,11.8,5.8,5.6,27.4,Monsoon,Urea
Jalgaon,Red,Cotton,175.1,58.1,44.8,4.5,25.2,5.4,8.0,31.1,Moderate Rainfall,Complex Fertilizer
Parbhani,Black,Soybean,32.2,59.5,53.8,5.3,31.1,8.1,9.9,32.8,Post-Monsoon,DAP
Akola,Clay,Soybean,34.2,66.7,39.8,3.6,23.4,7.0,10.3,30.7,Monsoon,NPK 12:32:16
Buldhana,Black,Cotton,137.9,46.0,53.8,5.0,19.9,7.8,4.5,32.9,Monsoon,Urea
Jalgaon,Red,Banana,205.7,153.3,369.0,7.5,36.8,6.8,6.1,32.9,Monsoon,DAP
Sangli,Alluvial,Sugarcane,281.7,96.7,161.6,6.4,41.0,6.5,4.9,28.1,Pre-Monsoon,Urea
Gondia,Red,Rice,111.7,65.3,69.1,5.0,11.6,6.1,10.6,29.9,Monsoon,NPK 12:32:16
Amravati,Black,Cotton,95.7,45.7,53.6,4.1,15.4,7.8,4.7,29.8,Monsoon,Urea
Gadchiroli,Clay,Rice,122.4,52.8,68.1,3.5,15.3,6.5,12.2,27.7,Monsoon,DAP
Gadchiroli,Black,Soybean,32.3,85.8,48.6,3.1,21.3,8.1,9.6,31.2,Moderate Rainfall,NPK 12:32:16
Nandurbar,Black,Cotton,100.3,51.5,65.5,2.7,19.1,6.9,11.2,32.5,Post-Monsoon,Urea
Latur,Black,Sorghum,81.0,51.5,53.0,4.3,11.6,7.3,9.3,36.9,Dry,Ammonium Sulphate
Washim,Red,Cotton,147.1,76.9,49.6,3.3,18.0,6.9,6.2,29.2,Monsoon,NPK 19:19:19
Pune,Black,Sugarcane,203.5,99.1,180.0,6.8,41.1,7.6,12.3,27.0,Post-Monsoon,Urea
Solapur,Red,Cotton,114.2,59.7,57.7,2.6,19.7,6.0,11.3,30.6,Moderate Rainfall,NPK 19:19:19
Dhule,Red,Cotton,169.5,77.9,61.1,5.0,19.1,6.4,5.9,31.2,Moderate Rainfall,Urea
Latur,Red,Sorghum,78.3,55.2,47.0,5.2,11.6,6.1,11.1,35.2,Dry,Ammonium Sulphate
Raigad,Red,Rice,107.8,74.7,64.8,3.3,16.5,6.8,6.3,29.7,Humid,Urea
Akola,Black,Soybean,31.7,56.0,58.4,5.2,16.6,7.1,9.9,32.4,Monsoon,DAP
Bhandara,Black,Soybean,31.9,59.4,57.2,4.4,17.6,7.2,10.8,27.3,Moderate Rainfall,Superphosphate
Chandrapur,Black,Cotton,114.1,53.3,59.5,3.2,24.1,7.4,9.6,31.2,Monsoon,DAP
Ratnagiri,Laterite,Rice,115.4,87.8,65.7,5.6,10.9,5.2,5.4,30.0,Humid,NPK 12:32:16
Gondia,Clay,Rice,103.0,41.7,58.8,3.3,13.8,7.5,9.4,28.1,Moderate Rainfall,DAP
Gondia,Black,Soybean,34.0,70.6,47.4,3.3,21.1,7.1,9.8,30.5,Post-Monsoon,Superphosphate
Jalna,Sandy,Bajra,94.8,35.1,43.0,3.6,17.8,6.1,16.0,32.1,Semi-Arid,Organic Compost
Satara,Black,Sugarcane,277.5,112.3,186.0,8.6,34.7,7.1,9.6,25.3,Moderate Rainfall,NPK 19:19:19
Ahmednagar,Clay,Cotton,162.1,36.4,45.7,5.0,23.2,7.3,6.4,33.2,Pre-Monsoon,Complex Fertilizer
Bhandara,Black,Soybean,38.7,75.7,56.6,3.2,21.8,7.2,8.5,30.0,Winter,Superphosphate
Gadchiroli,Red,Rice,147.5,53.8,50.4,3.9,16.0,5.5,2.8,28.5,Winter,NPK 12:32:16
Hingoli,Red,Cotton,149.4,71.5,52.3,4.5,18.6,5.7,12.0,32.6,Summer,Complex Fertilizer
Latur,Black,Sorghum,69.5,53.4,59.4,4.0,10.6,7.3,8.1,34.6,Dry,Ammonium Sulphate
Akola,Red,Cotton,145.7,78.6,60.1,4.8,22.5,6.6,3.1,33.7,Post-Monsoon,DAP
Wardha,Clay,Cotton,131.4,42.6,42.1,3.8,26.9,7.8,8.5,32.1,Post-Monsoon,Complex Fertilizer
Pune,Red,Vegetables,157.9,68.8,88.9,3.4,22.0,6.5,7.2,29.8,Pre-Monsoon,NPK 12:32:16
Sangli,Red,Sorghum,116.1,48.8,45.7,3.7,19.4,6.2,9.5,30.2,Winter,Urea
Jalna,Red,Cotton,159.7,65.1,44.3,4.5,23.0,6.2,9.2,36.7,Summer,DAP
Gadchiroli,Red,Rice,126.8,60.8,56.3,3.0,20.9,6.4,8.1,32.8,Post-Monsoon,DAP
Pune,Alluvial,Sugarcane,246.7,97.8,148.8,11.2,27.5,7.3,5.3,28.3,Post-Monsoon,NPK 19:19:19
Nashik,Black,Grapes,106.5,69.0,134.5,7.7,22.2,8.2,3.1,35.1,Post-Monsoon,NPK 19:19:19
Thane,Laterite,Rice,136.1,58.6,61.9,3.4,20.8,5.0,7.7,26.3,Humid,Urea
Thane,Sandy,Vegetables,111.3,74.1,69.6,4.2,24.5,7.4,4.1,32.5,Heavy Rainfall,DAP
Wardha,Clay,Cotton,140.5,44.4,39.7,3.2,27.8,8.0,8.6,31.1,Post-Monsoon,Complex Fertilizer
Satara,Black,Sugarcane,226.7,105.1,199.9,5.9,26.2,7.1,10.2,30.6,Winter,Urea
Parbhani,Red,Cotton,143.5,63.7,41.9,2.7,16.4,5.8,17.9,36.8,Dry,Complex Fertilizer
Mumbai City,Laterite,Rice,172.4,79.3,59.1,4.1,17.1,5.9,2.4,28.5,Humid,DAP
Nagpur,Black,Cotton,128.7,45.7,47.7,4.1,31.4,7.5,10.1,28.7,Monsoon,NPK 19:19:19
Gadchiroli,Clay,Rice,124.2,51.4,61.3,3.7,18.5,7.1,6.0,34.1,Post-Monsoon,DAP
Ratnagiri,Red,Mango,221.6,99.6,197.9,9.2,21.0,5.6,4.0,26.3,Heavy Rainfall,Vermicompost
Jalna,Sandy,Bajra,89.4,41.8,38.6,4.3,12.2,6.0,14.6,32.5,Post-Monsoon,Vermicompost
Pune,Black,Sugarcane,186.8,100.1,201.6,6.3,36.6,7.5,10.6,27.0,Post-Monsoon,Urea
Chandrapur,Clay,Cotton,106.5,49.4,55.8,3.7,17.6,6.8,9.1,30.5,Winter,DAP
Ahmednagar,Red,Maize,118.7,62.8,54.4,3.0,17.0,6.4,12.8,31.0,Winter,NPK 12:32:16
Beed,Sandy,Bajra,80.3,40.7,35.6,4.8,17.2,6.8,15.4,28.7,Post-Monsoon,NPK 12:32:16
Raigad,Red,Rice,96.0,68.9,74.5,4.5,21.0,7.1,2.2,31.9,Heavy Rainfall,Urea
Nagpur,Clay,Cotton,116.9,44.3,47.9,3.0,22.3,7.4,10.4,34.2,Winter,NPK 19:19:19
Solapur,Black,Sorghum,85.8,49.1,56.1,4.2,13.0,7.4,3.6,27.9,Winter,DAP
Palghar,Sandy,Vegetables,154.8,73.7,120.4,3.4,22.6,6.3,2.0,25.2,Heavy Rainfall,MOP
Gondia,Red,Rice,131.9,58.6,58.3,5.8,13.3,6.2,4.2,31.7,Post-Monsoon,Urea
Osmanabad,Red,Cotton,140.5,81.5,48.5,3.3,24.0,6.9,9.4,34.6,Semi-Arid,NPK 19:19:19
Osmanabad,Black,Sorghum,90.8,39.9,43.2,3.4,13.5,7.8,15.7,34.0,Summer,Superphosphate
Hingoli,Black,Sorghum,69.5,38.7,45.1,4.1,15.1,7.6,10.2,29.3,Summer,DAP
Sangli,Alluvial,Sugarcane,251.0,97.5,183.5,7.9,29.6,7.6,5.4,33.7,Post-Monsoon,Urea
Thane,Laterite,Rice,159.0,74.7,54.3,5.0,13.9,5.5,1.9,28.9,Heavy Rainfall,Urea
Raigad,Laterite,Rice,107.0,64.3,55.9,3.8,8.8,6.0,3.8,25.0,Monsoon,Urea
Ahmednagar,Black,Sugarcane,243.7,75.8,204.2,9.0,31.2,7.7,6.0,33.3,Post-Monsoon,NPK 19:19:19
Ahmednagar,Black,Sugarcane,225.5,102.5,206.0,5.9,43.4,6.8,3.1,29.3,Moderate Rainfall,Complex Fertilizer
Jalgaon,Alluvial,Cotton,143.1,57.1,53.5,3.8,22.7,7.4,7.7,35.8,Moderate Rainfall,DAP
Chandrapur,Clay,Rice,119.5,48.8,62.4,5.7,18.8,6.9,3.3,29.2,Post-Monsoon,DAP
Raigad,Red,Rice,119.2,59.8,62.3,2.4,18.1,7.0,6.7,30.6,Post-Monsoon,NPK 12:32:16
Nandurbar,Black,Cotton,123.0,45.1,72.1,3.7,24.4,7.7,6.8,25.0,Winter,Complex Fertilizer
Latur,Sandy,Sorghum,109.7,56.4,46.4,3.7,14.1,6.3,9.1,37.1,Dry,Organic Compost
Yavatmal,Black,Cotton,122.6,41.5,44.0,2.9,23.5,8.3,7.8,33.8,Winter,Complex Fertilizer
Amravati,Black,Soybean,24.3,84.0,44.5,4.6,20.7,8.1,8.4,26.7,Post-Monsoon,NPK 12:32:16
Ratnagiri,Sandy,Rice,117.8,57.0,49.6,4.3,10.6,6.4,2.7,25.2,Post-Monsoon,NPK 12:32:16
Mumbai Suburban,Laterite,Rice,136.5,81.8,54.5,3.8,10.3,5.6,5.4,25.7,Post-Monsoon,DAP
Wardha,Black,Cotton,120.1,52.8,71.6,4.2,17.6,7.3,3.1,26.3,Moderate Rainfall,NPK 19:19:19
Sangli,Black,Sugarcane,184.6,91.2,176.4,6.4,29.6,7.3,10.3,33.1,Moderate Rainfall,Complex Fertilizer
Gondia,Black,Wheat,94.8,56.8,61.3,4.3,23.9,7.7,3.7,30.0,Moderate Rainfall,NPK 12:32:16
Ratnagiri,Laterite,Rice,157.4,86.1,77.6,5.3,11.6,5.1,7.6,25.0,Monsoon,NPK 12:32:16
Pune,Red,Vegetables,142.5,74.6,89.5,3.7,30.4,6.5,6.5,27.0,Winter,Ammonium Sulphate
Beed,Red,Cotton,178.7,61.3,73.5,3.0,18.2,6.7,16.0,35.0,Semi-Arid,DAP
Dhule,Red,Cotton,166.6,65.9,68.9,5.3,19.5,6.3,5.1,31.6,Moderate Rainfall,Urea
Parbhani,Sandy,Bajra,108.5,40.5,42.6,2.6,13.0,6.4,9.8,35.3,Post-Monsoon,Urea
Gondia,Black,Wheat,116.8,55.5,73.6,4.3,22.1,7.9,3.9,31.9,Moderate Rainfall,NPK 12:32:16
Jalgaon,Red,Cotton,155.2,57.2,43.9,4.5,24.6,5.6,7.3,32.1,Moderate Rainfall,Complex Fertilizer
Jalna,Red,Cotton,181.3,50.5,42.5,4.3,24.0,6.0,15.6,32.1,Post-Monsoon,Complex Fertilizer
Sangli,Black,Sugarcane,212.8,101.5,210.6,6.6,29.6,7.7,10.8,35.1,Moderate Rainfall,Complex Fertilizer
Thane,Laterite,Rice,140.9,71.7,59.9,5.4,15.1,5.6,1.9,28.7,Heavy Rainfall,Urea
Ratnagiri,Laterite,Rice,147.5,84.8,70.7,4.9,11.9,5.1,6.0,31.4,Humid,NPK 12:32:16
Nashik,Alluvial,Wheat,113.8,39.5,59.8,4.6,25.5,7.2,3.9,26.8,Moderate Rainfall,Urea
Sindhudurg,Sandy,Coconut,653.2,351.5,1322.2,17.2,39.2,7.0,6.2,33.0,Post-Monsoon,Superphosphate
Palghar,Red,Rice,114.9,55.2,51.5,4.0,13.4,6.4,4.7,32.8,Post-Monsoon,DAP
Osmanabad,Black,Sorghum,73.4,39.3,58.3,5.1,11.8,7.6,12.3,34.2,Post-Monsoon,Ammonium Sulphate
Solapur,Red,Cotton,142.7,59.0,61.0,3.4,21.3,6.9,10.2,30.3,Post-Monsoon,NPK 19:19:19
Satara,Red,Maize,142.3,91.2,60.0,5.7,20.4,5.4,7.2,35.7,Moderate Rainfall,Urea
Yavatmal,Black,Cotton,105.1,42.9,59.9,4.6,16.3,8.3,11.2,31.4,Post-Monsoon,Complex Fertilizer
Pune,Black,Sugarcane,197.6,82.6,253.1,6.6,27.0,6.8,12.9,28.4,Winter,NPK 19:19:19
Aurangabad,Black,Sorghum,84.8,46.3,45.1,4.2,12.8,8.0,13.2,38.0,Dry,MOP
Buldhana,Clay,Soybean,33.9,82.0,47.1,4.3,20.2,7.6,11.0,30.1,Monsoon,NPK 12:32:16
Buldhana,Red,Cotton,166.4,55.0,75.6,5.4,17.4,6.8,5.2,34.9,Moderate Rainfall,Urea
Nandurbar,Alluvial,Maize,131.5,59.6,58.2,7.2,28.6,7.0,10.2,34.4,Monsoon,Superphosphate
Chandrapur,Clay,Rice,88.4,57.1,64.4,3.7,9.5,7.5,4.1,31.0,Moderate Rainfall,Urea
Nashik,Alluvial,Maize,134.0,66.7,45.4,3.4,15.2,6.8,9.0,32.8,Monsoon,NPK 12:32:16
Nashik,Black,Onion,126.5,61.2,84.6,3.0,33.8,7.7,10.3,32.6,Monsoon,MOP
Aurangabad,Sandy,Cotton,201.8,56.3,59.2,4.5,21.5,6.2,10.8,36.1,Semi-Arid,Complex Fertilizer
Latur,Black,Sorghum,81.8,40.5,50.2,4.3,12.3,7.2,8.9,35.3,Dry,Ammonium Sulphate
Pune,Black,Sugarcane,227.2,101.8,267.8,7.4,31.5,7.1,12.6,28.8,Winter,NPK 19:19:19
Gondia,Black,Soybean,27.0,71.2,57.8,4.3,16.1,6.9,13.4,26.4,Winter,Superphosphate
Satara,Red,Maize,142.7,75.0,51.1,7.3,27.0,5.7,8.0,30.2,Winter,Urea
Latur,Red,Soybean,36.1,73.8,42.2,3.2,18.0,6.4,9.4,37.9,Semi-Arid,NPK 12:32:16
Dhule,Alluvial,Wheat,105.2,53.8,61.4,3.9,24.9,7.6,3.3,30.5,Monsoon,Urea
Sindhudurg,Laterite,Coconut,599.1,440.3,1368.5,9.9,34.7,5.5,2.5,27.5,Heavy Rainfall,NPK 12:32:16
Solapur,Sandy,Wheat,144.0,52.1,57.4,4.9,20.4,6.3,8.4,34.4,Winter,NPK 12:32:16
Nagpur,Clay,Soybean,35.0,78.2,48.3,3.9,23.8,7.7,10.7,34.4,Monsoon,DAP
Beed,Sandy,Bajra,84.3,33.0,41.4,4.4,14.7,6.9,16.1,27.6,Post-Monsoon,NPK 12:32:16
Ratnagiri,Red,Mango,216.8,130.5,117.9,12.0,27.1,6.7,2.4,27.4,Humid,Ammonium Sulphate
Gadchiroli,Black,Wheat,125.3,58.5,54.8,3.5,17.5,8.2,3.7,25.5,Monsoon,Urea
Hingoli,Sandy,Pigeon Pea,34.5,49.6,34.1,4.4,20.0,6.9,18.2,29.9,Semi-Arid,Ammonium Sulphate
Parbhani,Black,Soybean,38.7,53.1,52.5,5.4,27.2,8.2,12.0,35.3,Post-Monsoon,DAP
Washim,Black,Cotton,101.4,62.3,56.0,3.8,21.3,8.3,7.5,25.9,Post-Monsoon,DAP
Dhule,Alluvial,Cotton,113.6,50.9,44.2,3.8,16.7,6.9,8.0,30.0,Winter,DAP
Nanded,Red,Cotton,127.0,76.9,56.2,5.0,27.8,6.5,12.6,31.2,Post-Monsoon,Complex Fertilizer
Beed,Black,Sorghum,92.9,42.6,47.2,5.1,18.4,8.2,18.1,33.3,Dry,Vermicompost
Palghar,Red,Rice,116.8,62.3,65.1,3.8,12.6,6.4,5.7,29.9,Post-Monsoon,DAP
Osmanabad,Red,Cotton,122.5,70.8,41.5,3.3,16.6,6.4,10.0,26.6,Post-Monsoon,Urea
Kolhapur,Black,Sugarcane,235.9,80.7,212.3,7.7,37.1,8.4,3.7,29.4,Pre-Monsoon,DAP
Gondia,Red,Rice,139.3,54.2,56.4,5.8,9.9,5.6,12.1,32.2,Monsoon,NPK 12:32:16
Palghar,Laterite,Rice,130.7,64.9,68.5,4.8,20.3,5.0,3.1,29.8,Heavy Rainfall,Urea
Buldhana,Black,Cotton,95.5,37.6,59.1,2.5,24.9,8.0,5.4,32.9,Post-Monsoon,DAP
Satara,Alluvial,Sugarcane,187.4,63.9,133.4,11.0,33.9,7.0,9.1,33.9,Post-Monsoon,NPK 19:19:19
Yavatmal,Black,Cotton,124.3,67.4,62.4,4.8,19.2,8.0,11.8,33.6,Moderate Rainfall,DAP
Mumbai City,Red,Rice,126.0,59.3,55.2,2.9,17.5,5.6,5.3,27.9,Post-Monsoon,NPK 12:32:16
Jalna,Black,Sorghum,85.8,36.7,52.5,3.2,16.4,8.0,15.8,32.5,Summer,DAP
Buldhana,Clay,Soybean,32.4,81.4,59.7,4.0,20.5,7.7,13.2,34.4,Winter,DAP
Hingoli,Black,Cotton,114.5,48.1,52.8,5.4,13.1,7.4,19.2,35.1,Post-Monsoon,Complex Fertilizer
Akola,Black,Cotton,104.1,37.1,72.3,3.0,19.8,8.3,3.2,34.0,Moderate Rainfall,DAP
Dhule,Black,Cotton,103.1,63.8,64.5,3.8,20.6,8.1,11.3,25.8,Monsoon,Urea
Washim,Black,Cotton,128.7,49.2,67.2,4.8,18.5,8.1,4.0,28.1,Monsoon,DAP
Aurangabad,Black,Sorghum,76.6,51.4,40.7,3.4,11.3,7.8,13.0,31.4,Semi-Arid,Ammonium Sulphate
Hingoli,Sandy,Bajra,77.7,33.3,37.2,4.8,10.9,6.3,13.8,35.1,Post-Monsoon,Urea
Chandrapur,Red,Soybean,38.6,76.4,58.0,4.7,20.2,5.7,11.2,29.9,Winter,NPK 12:32:16
Beed,Black,Cotton,117.9,46.0,73.1,4.7,20.3,7.4,15.5,31.8,Summer,Complex Fertilizer
Kolhapur,Black,Sugarcane,167.2,100.0,220.7,11.3,36.7,7.7,5.7,28.8,Moderate Rainfall,NPK 19:19:19
Jalna,Black,Sorghum,90.9,37.5,56.8,3.6,16.3,8.0,15.6,30.5,Summer,DAP
Yavatmal,Clay,Soybean,47.5,76.4,44.9,5.9,29.1,7.9,4.1,28.0,Winter,NPK 12:32:16
Gondia,Black,Soybean,29.9,66.7,48.2,4.5,16.5,7.0,11.9,25.4,Winter,Superphosphate
Ahmednagar,Red,Cotton,121.4,60.9,72.6,2.9,26.6,7.2,10.1,28.5,Moderate Rainfall,Complex Fertilizer
Ahmednagar,Red,Maize,130.4,75.7,53.5,3.2,16.1,6.4,11.6,29.8,Winter,NPK 12:32:16
Yavatmal,Red,Soybean,47.2,67.7,53.0,2.6,24.8,5.6,12.0,28.4,Winter,NPK 12:32:16
Gondia,Black,Wheat,117.2,57.2,69.0,3.8,21.9,8.1,4.0,30.5,Moderate Rainfall,NPK 12:32:16
Pune,Red,Vegetables,119.7,74.8,80.9,3.9,21.8,5.9,7.2,28.4,Post-Monsoon,DAP
Kolhapur,Black,Sugarcane,194.7,76.2,247.4,9.7,33.4,7.7,6.7,28.5,Moderate Rainfall,NPK 19:19:19
Wardha,Clay,Cotton,108.4,44.8,50.6,3.5,24.5,7.3,4.6,26.6,Moderate Rainfall,NPK 19:19:19
Nashik,Black,Grapes,91.1,63.2,108.6,7.3,24.6,8.1,3.0,35.9,Post-Monsoon,NPK 19:19:19
Kolhapur,Red,Sugarcane,238.9,145.1,237.0,6.7,26.4,5.8,7.3,31.5,Moderate Rainfall,DAP
Palghar,Red,Rice,147.1,69.7,54.1,4.5,8.9,6.0,7.7,32.5,Humid,DAP
Hingoli,Red,Cotton,123.5,40.4,55.0,3.6,17.7,5.3,18.8,35.0,Semi-Arid,DAP
Aurangabad,Red,Soybean,33.9,93.8,47.6,3.4,23.9,5.6,19.5,30.1,Summer,DAP
Gondia,Clay,Wheat,97.1,50.8,46.6,3.8,19.1,6.4,5.1,30.7,Post-Monsoon,DAP
Raigad,Laterite,Coconut,646.0,583.5,1489.0,8.7,48.7,5.6,4.8,25.0,Post-Monsoon,DAP
Kolhapur,Black,Sugarcane,243.3,90.5,233.3,5.4,35.0,8.1,4.5,30.2,Post-Monsoon,DAP
Jalgaon,Black,Cotton,157.8,56.5,60.1,2.8,22.3,6.8,7.0,34.4,Moderate Rainfall,NPK 19:19:19
Wardha,Red,Cotton,96.6,57.2,56.3,4.9,26.3,6.2,4.3,30.4,Winter,DAP
Jalna,Black,Sorghum,77.8,50.2,46.9,4.6,10.3,7.2,14.3,30.4,Semi-Arid,Organic Compost
Dhule,Alluvial,Cotton,109.0,36.6,45.2,2.9,24.1,6.7,5.6,29.0,Moderate Rainfall,NPK 19:19:19
Akola,Red,Cotton,161.6,70.3,46.8,4.9,24.1,6.7,3.0,34.2,Post-Monsoon,DAP
Satara,Red,Maize,165.1,98.1,49.8,5.3,20.7,5.7,6.9,33.6,Moderate Rainfall,Urea
Solapur,Red,Maize,132.8,71.0,51.8,3.2,24.0,7.0,10.5,33.0,Winter,Complex Fertilizer
Kolhapur,Alluvial,Sugarcane,219.3,88.8,202.3,7.4,35.3,7.5,4.9,27.7,Moderate Rainfall,Urea
Beed,Black,Sorghum,74.8,43.3,49.9,5.1,16.9,8.0,13.8,33.9,Dry,Vermicompost
Thane,Sandy,Coconut,740.7,355.9,1601.1,13.3,40.0,6.2,8.1,25.2,Monsoon,MOP
Bhandara,Clay,Rice,133.2,51.4,64.1,4.9,16.9,6.5,6.3,33.0,Monsoon,NPK 12:32:16
Nagpur,Clay,Cotton,131.7,57.0,39.3,3.8,18.0,6.6,4.4,31.0,Post-Monsoon,Complex Fertilizer
Parbhani,Sandy,Bajra,88.7,35.4,46.3,2.4,11.7,6.7,12.1,38.0,Post-Monsoon,Urea
Gondia,Red,Rice,118.2,66.9,47.3,3.2,12.8,6.8,6.8,26.7,Moderate Rainfall,Urea
Yavatmal,Black,Cotton,99.9,36.6,54.5,3.1,25.2,8.5,8.3,33.2,Winter,Complex Fertilizer
Palghar,Laterite,Rice,154.1,80.3,71.5,3.9,18.5,5.1,4.4,30.3,Monsoon,Urea
Yavatmal,Black,Cotton,142.7,51.3,60.9,4.2,21.9,7.9,9.3,34.1,Moderate Rainfall,DAP
Washim,Clay,Cotton,115.3,36.7,50.5,4.1,18.4,7.6,9.0,31.1,Monsoon,DAP
Chandrapur,Black,Cotton,104.1,40.5,52.5,3.2,17.5,7.8,6.6,30.2,Post-Monsoon,Complex Fertilizer
Parbhani,Sandy,Bajra,86.9,42.1,39.1,5.7,15.7,5.9,14.2,35.1,Semi-Arid,MOP
Thane,Sandy,Rice,160.4,57.8,65.3,4.7,20.3,6.3,2.9,28.3,Post-Monsoon,NPK 12:32:16
Aurangabad,Sandy,Sorghum,113.7,50.0,64.3,2.6,12.8,6.1,18.1,30.9,Dry,Superphosphate
Gadchiroli,Red,Rice,144.7,52.6,58.0,3.9,15.7,5.6,3.1,26.6,Winter,NPK 12:32:16
Nashik,Red,Tomato,207.6,113.1,151.2,3.6,26.1,6.1,9.5,25.5,Moderate Rainfall,Superphosphate
Palghar,Sandy,Vegetables,163.7,74.9,104.2,3.5,33.1,5.9,4.1,26.6,Post-Monsoon,NPK 12:32:16
Amravati,Red,Pigeon Pea,26.7,52.5,26.6,4.2,23.5,7.1,7.3,29.4,Moderate Rainfall,Ammonium Sulphate
Sindhudurg,Red,Rice,125.1,63.3,52.3,5.9,18.0,6.1,6.7,29.7,Post-Monsoon,DAP
Pune,Alluvial,Sugarcane,246.6,92.0,144.8,11.7,31.7,7.1,5.3,27.2,Post-Monsoon,NPK 19:19:19
Nanded,Red,Cotton,119.3,47.3,58.4,4.7,18.4,5.6,12.6,32.4,Summer,Complex Fertilizer
Wardha,Clay,Cotton,124.9,52.6,54.3,3.0,24.7,7.2,5.1,25.4,Moderate Rainfall,NPK 19:19:19
Wardha,Black,Cotton,119.4,46.3,67.6,4.3,17.2,7.6,3.2,25.3,Moderate Rainfall,NPK 19:19:19
Sindhudurg,Red,Rice,130.1,78.7,60.3,2.8,22.8,5.3,6.7,30.1,Heavy Rainfall,DAP
Buldhana,Black,Cotton,136.7,40.9,52.6,4.6,19.3,7.7,6.9,25.7,Moderate Rainfall,NPK 19:19:19
Wardha,Red,Cotton,133.4,66.0,73.8,3.6,20.7,7.0,12.9,27.3,Post-Monsoon,DAP
Nanded,Red,Soybean,42.5,101.1,55.3,2.7,24.4,5.5,16.5,31.6,Dry,Superphosphate
Aurangabad,Sandy,Cotton,193.3,45.7,68.3,4.1,22.8,6.4,11.2,36.1,Semi-Arid,Complex Fertilizer
Chandrapur,Black,Cotton,133.0,59.4,50.9,3.1,26.0,7.0,11.6,29.1,Monsoon,DAP
Mumbai Suburban,Sandy,Vegetables,118.7,69.0,91.0,3.9,24.7,6.9,6.2,27.4,Humid,NPK 12:32:16
Pune,Alluvial,Sugarcane,199.9,74.6,164.7,7.5,39.4,6.7,9.9,26.1,Pre-Monsoon,Complex Fertilizer
Gadchiroli,Black,Soybean,38.6,75.7,40.1,2.7,22.6,8.3,11.2,32.3,Moderate Rainfall,NPK 12:32:16
Kolhapur,Alluvial,Wheat,116.7,56.1,51.9,2.8,18.8,6.8,9.6,30.3,Pre-Monsoon,DAP
Parbhani,Sandy,Bajra,91.0,33.6,35.2,2.8,11.3,6.0,16.4,30.9,Summer,NPK 12:32:16
Wardha,Clay,Cotton,120.5,64.5,58.9,4.3,16.8,7.4,6.9,25.2,Winter,DAP
Ahmednagar,Clay,Sugarcane,285.3,95.1,193.1,6.5,39.4,6.8,2.9,30.7,Moderate Rainfall,Complex Fertilizer
Gadchiroli,Clay,Wheat,130.4,49.7,50.3,3.4,19.6,6.8,10.1,27.4,Winter,Urea
Washim,Black,Cotton,89.0,34.7,44.0,2.5,25.9,7.5,3.9,30.1,Moderate Rainfall,NPK 19:19:19
Jalgaon,Black,Cotton,121.6,55.2,49.1,3.4,25.2,8.4,3.8,31.0,Winter,Complex Fertilizer
Pune,Alluvial,Sugarcane,229.3,96.6,188.2,7.5,33.5,6.9,9.7,28.2,Pre-Monsoon,Complex Fertilizer
Nandurbar,Alluvial,Maize,120.5,57.9,61.0,7.2,28.2,6.6,8.9,35.5,Monsoon,Superphosphate
Sangli,Alluvial,Sugarcane,240.4,72.0,190.9,6.9,35.0,6.4,7.8,28.5,Winter,DAP
Beed,Red,Cotton,156.3,64.2,66.5,3.0,20.2,6.9,14.9,33.8,Semi-Arid,DAP
Buldhana,Red,Cotton,142.5,67.4,44.0,3.8,16.6,5.7,11.8,33.9,Monsoon,NPK 19:19:19
